b,c,d,e,f,g,h,i,j,k,l,m,n,q,r,s,x,y,z,aa,bb,cc,dd,att
tcp,192.168.100.150,29237.0,192.168.100.6,80.0,4,616,REQ,1528097119.825258,54768,51.977901,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.057717,0.057717,0.0,1
udp,192.168.100.3,23812.0,205.251.197.191,53.0,2,415,CON,1528081584.372533,110988,0.009718000000000001,0.009718000000000001,0.0,0.009718000000000001,0.009718000000000001,0.009718000000000001,1,1,104,311,102.901833,0.0,0.0,0
tcp,192.168.100.148,52688.0,192.168.100.7,80.0,5,770,REQ,1528082205.442627,88144,51.821915000000004,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.077187,0.077187,0.0,1
tcp,192.168.100.148,748.0,192.168.100.5,80.0,5,676,RST,1528083265.7847528,173179,40.816509,1.2263110000000002,1.734266,3.6789339999999995,0.0,3.6789339999999995,4,1,616,60,0.098,0.0735,0.0,1
tcp,192.168.100.147,41535.0,192.168.100.7,80.0,5,770,REQ,1528097760.245869,3373,9.39789,3.406557,0.818071,6.813114,2.588485,4.224629,5,0,770,0,0.42562700000000003,0.42562700000000003,0.0,1
tcp,192.168.100.150,29962.0,192.168.100.7,80.0,4,616,REQ,1528083673.667594,75776,50.606926,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.059279999999999985,0.059279999999999985,0.0,1
arp,192.168.100.1,0,192.168.100.4,0,2,102,CON,1526898148.242007,12241,1.1e-05,1.1e-05,0.0,1.1e-05,1.1e-05,1.1e-05,1,1,60,42,90909.09375,0.0,0.0,0
tcp,192.168.100.147,3382.0,192.168.100.3,80.0,1,154,REQ,1528096055.4577448,259876,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,1
udp,192.168.100.148,47082,192.168.100.7,80,2,120,INT,1528086077.1829,123745,4.5195,4.5195,0.0,4.5195,4.5195,4.5195,2,0,120,0,0.22126300000000002,0.22126300000000002,0.0,1
tcp,192.168.100.150,52623.0,192.168.100.3,80.0,6,548,RST,1528081967.109474,256270,27.58642,0.144744,0.021205,0.289488,0.12353900000000001,0.165949,4,2,428,120,0.181249,0.108749,0.036413,1
udp,192.168.100.149,1528,192.168.100.7,80,7,420,INT,1528086840.060666,135523,35.909447,1.8775439999999999,2.3001419999999997,9.387719,0.0,4.778974,7,0,420,0,0.16708699999999999,0.16708699999999999,0.0,1
udp,192.168.100.7,47529,192.168.159.152,53,2,176,INT,1526877108.412439,52292,5.041129,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19836800000000002,0.19836800000000002,0.0,0
udp,192.168.100.150,31897.0,192.168.100.3,80.0,6,360,INT,1528099855.808493,254815,11.471927,4.595224,0.007471999999999999,9.190449000000001,4.5879010000000005,4.6025480000000005,6,0,360,0,0.43584700000000004,0.43584700000000004,0.0,1
tcp,192.168.100.150,15819.0,192.168.100.6,80.0,5,676,REQ,1528097396.459004,6137,52.427535999999996,0.007662,0.013271000000000002,0.030647000000000008,0.0,0.030647000000000008,4,1,616,60,0.076296,0.057222,0.0,1
udp,192.168.100.147,58424,8.8.8.8,53,2,203,CON,1526963281.821995,37630,0.0074140000000000005,0.0074140000000000005,0.0,0.0074140000000000005,0.0074140000000000005,0.0074140000000000005,1,1,64,139,134.879959,0.0,0.0,0
udp,192.168.100.148,46553,224.0.0.251,5353,1,88,INT,1526967545.678648,273795,0.0,0.0,0.0,0.0,0.0,0.0,1,0,88,0,0.0,0.0,0.0,0
udp,192.168.100.147,57099.0,192.168.100.5,80.0,3,180,INT,1528100515.020244,11644,9.661964,2.0802549999999997,2.0802549999999997,4.160508999999999,0.0,4.160508999999999,3,0,180,0,0.206997,0.206997,0.0,1
udp,192.168.100.147,57855,192.168.100.3,80,19,1140,INT,1528086342.505422,67933,35.698887,4.137839,0.596595,24.827036,3.0577229999999997,4.845311,19,0,1140,0,0.504217,0.504217,0.0,1
udp,192.168.100.147,2381.0,192.168.100.3,80.0,20,1200,INT,1528086468.300453,19294,33.300514,3.726929,1.298209,22.361576,0.907824,4.7566690000000005,20,0,1200,0,0.570562,0.570562,0.0,1
tcp,192.168.100.147,15029.0,192.168.100.3,80.0,3,462,REQ,1528096377.207215,114001,7.081204,1.81397,1.81397,3.6279410000000003,0.0,3.6279410000000003,3,0,462,0,0.282438,0.282438,0.0,1
tcp,192.168.100.148,13334.0,192.168.100.5,80.0,2,308,REQ,1528083022.22915,221791,20.818241,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.048035,0.048035,0.0,1
udp,192.168.100.7,42134,192.168.159.152,53,2,176,INT,1526981038.917975,33445,5.048079,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198095,0.198095,0.0,0
tcp,192.168.100.150,27292.0,192.168.100.5,80.0,5,770,REQ,1528082442.153468,39546,54.174884999999996,0.0,0.0,0.0,0.0,0.0,5,0,770,0,0.073835,0.073835,0.0,1
tcp,192.168.100.150,32446.0,192.168.100.3,80.0,9,822,RST,1528081800.2391539,42785,52.533237,0.143511,0.030026,0.43053199999999997,0.111926,0.183883,6,3,642,180,0.152285,0.095178,0.038071,1
udp,192.168.100.150,31999.0,192.168.100.3,80.0,6,360,INT,1528099855.808544,254917,11.465795,4.589175,0.007541,9.17835,4.581780999999999,4.59657,6,0,360,0,0.43608,0.43608,0.0,1
tcp,192.168.100.6,80,192.168.100.3,80,1000,296000,CON,1528085740.75859,526,39.417286,4.893539,0.207756,39.148315000000004,4.344279,4.992797,1000,0,296000,0,25.344212,25.344212,0.0,0
udp,192.168.100.7,56427,192.168.159.152,53,2,176,INT,1526963948.1336222,17979,5.041988,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19833399999999998,0.19833399999999998,0.0,0
tcp,192.168.100.5,0,192.168.100.3,0,22383,19850458,CON,1526883776.3207881,6,1722.0596920000007,4.9244330000000005,0.142291,1694.0048829999994,2.373757,4.999999,22383,0,19850458,0,12.997227,12.997227,0.0,0
udp,192.168.100.7,48021,192.168.159.152,53,2,176,INT,1526981094.026385,37846,5.041335,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19835999999999998,0.19835999999999998,0.0,0
tcp,192.168.100.3,41307,52.64.239.193,8883,12,5013,CON,1528099491.05389,262156,10.029344,1.140287,0.791437,3.42086,0.021028,1.7016490000000002,6,6,4617,396,1.096782,0.4995850000000001,0.498537,0
udp,192.168.100.148,29696,192.168.100.3,80,11,660,INT,1528099572.699497,187260,21.469763,3.3931760000000004,1.0273430000000001,13.572704000000002,1.620499,4.074694999999998,11,0,660,0,0.465771,0.465771,0.0,1
udp,192.168.100.7,54318,192.168.159.152,53,2,176,INT,1526354183.7871716,13313,5.047532,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19811700000000002,0.19811700000000002,0.0,0
tcp,192.168.100.150,33942.0,192.168.100.7,80.0,3,462,REQ,1528097831.4970849,216914,11.901017,0.0,0.0,0.0,0.0,0.0,3,0,462,0,0.168053,0.168053,0.0,1
udp,192.168.100.147,45788,192.168.217.2,53,2,172,INT,1526894540.957141,20530,2.5000259999999996,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399996,0.399996,0.0,0
tcp,192.168.100.148,13312.0,192.168.100.5,80.0,2,308,REQ,1528083022.229093,221718,20.818260000000002,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.048035,0.048035,0.0,1
tcp,192.168.100.149,30255.0,192.168.100.5,80.0,4,616,REQ,1528081352.873312,140209,27.344310999999998,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.10971199999999999,0.10971199999999999,0.0,1
tcp,192.168.100.150,313.0,192.168.100.6,80.0,4,616,REQ,1528097617.64567,219618,51.809036,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.057905,0.057905,0.0,1
tcp,192.168.100.3,80,192.168.100.55,8080,1599,1558637,CON,1528100240.634818,324,9.993292,4.990374,0.002285,9.980747000000001,4.988087999999999,4.992659,800,799,754580,804057,159.907272,79.953636,79.853569,0
udp,192.168.100.150,60103,8.8.8.8,53,2,203,CON,1526981281.513499,38296,0.007941,0.007941,0.0,0.007941,0.007941,0.007941,1,1,64,139,125.928719,0.0,0.0,0
tcp,192.168.100.46,80.0,192.168.100.5,80.0,1983,1853633,CON,1528096713.492363,740,25.272232000000002,4.201442,1.7624,25.208652,0.2606,4.993746,1983,0,1853633,0,78.425995,78.425995,0.0,0
udp,192.168.100.150,48886,192.168.100.7,80,8,480,INT,1528087178.874615,260801,25.460615,3.4776599999999998,1.118339,13.910641,1.670363,4.690467,8,0,480,0,0.274934,0.274934,0.0,1
udp,192.168.100.3,44879.0,192.36.148.17,53.0,2,1209,CON,1528097215.9834821,189442,0.057628,0.057628,0.0,0.057628,0.057628,0.057628,1,1,70,1139,17.352676000000002,0.0,0.0,0
udp,192.168.100.149,47211,192.168.100.3,80,23,1380,INT,1528085762.303083,7593,21.44776,4.637506,0.461344,18.550026000000006,3.838668,4.91714,23,0,1380,0,1.0257479999999999,1.0257479999999999,0.0,1
udp,192.168.100.147,43087,8.8.8.8,53,2,227,CON,1526980441.89495,2284,0.14353,0.14353,0.0,0.14353,0.14353,0.14353,1,1,76,151,6.9671850000000015,0.0,0.0,0
udp,192.168.100.149,16508,192.168.100.3,80,9,540,INT,1528099491.584368,235916,13.713948,3.429896,0.0071719999999999996,10.289688,3.4202760000000003,3.4373400000000003,9,0,540,0,0.583348,0.583348,0.0,1
tcp,192.168.100.147,4723.0,192.168.100.7,80.0,6,924,REQ,1528081576.011666,91497,52.381640999999995,0.0,0.0,0.0,0.0,0.0,6,0,924,0,0.095453,0.095453,0.0,1
udp,192.168.100.4,48181,91.189.89.199,123,2,180,CON,1528086978.503385,262163,0.293769,0.293769,0.0,0.293769,0.293769,0.293769,1,1,90,90,3.404035,0.0,0.0,0
udp,192.168.100.148,36393,192.168.100.5,80,12,720,INT,1528100186.1764581,109010,36.323051,2.4751279999999998,1.896726,14.850771,0.0,4.393173,12,0,720,0,0.302838,0.302838,0.0,1
udp,192.168.100.7,49336,192.168.159.152,53,2,176,INT,1526982523.1606052,35761,5.047887,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198103,0.198103,0.0,0
udp,192.168.100.148,39206,192.168.100.7,80,2,120,INT,1528085832.442365,221147,4.939282,4.939282,0.0,4.939282,4.939282,4.939282,2,0,120,0,0.202459,0.202459,0.0,1
udp,192.168.100.148,29406,192.168.100.6,80,8,480,INT,1528101012.278538,86370,112.069244,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.062461,0.062461,0.0,1
udp,192.168.100.149,1540,192.168.100.7,80,7,420,INT,1528086840.060674,135535,35.90945100000001,1.877545,2.300143,9.387724,0.0,4.778976,7,0,420,0,0.16708699999999999,0.16708699999999999,0.0,1
arp,192.168.100.148,0,192.168.100.1,0,2,120,CON,1528104592.714428,28,0.000139,0.000139,0.0,0.000139,0.000139,0.000139,1,1,60,60,7194.2446290000025,0.0,0.0,0
udp,192.168.100.7,57216,192.168.159.152,53,2,176,INT,1526963445.805301,50807,5.047895,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198102,0.198102,0.0,0
udp,192.168.100.7,40604,192.168.159.152,53,2,176,INT,1526354213.7849221,15563,5.042575,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198311,0.198311,0.0,0
udp,192.168.100.147,53952,192.168.100.6,80,2,120,INT,1528085953.375161,172412,4.14444,4.14444,0.0,4.14444,4.14444,4.14444,2,0,120,0,0.241287,0.241287,0.0,1
udp,192.168.100.148,59199,192.168.100.3,80,9,540,INT,1528099938.663515,206215,23.25184800000001,3.599511,1.039199,14.398043,2.471463,4.69733,9,0,540,0,0.344059,0.344059,0.0,1
tcp,192.168.100.55,8080.0,192.168.100.3,80.0,9202,8967611,CON,1528083776.1514401,482,57.597297999999995,4.7848760000000015,0.6852239999999999,57.41851,2.5123759999999997,4.999567,4601,4601,4626433,4341178,159.74708600000002,79.864861,79.864861,0
tcp,192.168.100.150,52564.0,192.168.100.3,80.0,6,548,RST,1528081967.075041,256241,27.552038,0.127486,0.038337,0.254972,0.089149,0.165823,4,2,428,120,0.181475,0.108885,0.036413,1
tcp,192.168.100.148,13311.0,192.168.100.5,80.0,2,308,REQ,1528083022.229135,221780,20.818237,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.048035,0.048035,0.0,1
tcp,192.168.100.150,43344,192.168.100.7,80,3,462,REQ,1528083840.237709,27161,9.848573,2.477388,2.477388,4.954776,0.0,4.954776,3,0,462,0,0.203075,0.203075,0.0,1
udp,192.168.100.149,11758,192.168.100.7,80,4,240,INT,1528101335.584049,299955,31.83548,0.0,0.0,0.0,0.0,0.0,4,0,240,0,0.094234,0.094234,0.0,1
udp,192.168.100.149,20873,192.168.100.5,80,7,420,INT,1528085270.70544,201985,22.407470999999997,2.59025,1.5009780000000001,10.361002000000001,0.0,3.661865,7,0,420,0,0.267768,0.267768,0.0,1
udp,192.168.100.150,4845,192.168.100.3,80,8,480,INT,1528099939.869775,206202,24.458508,3.455745,1.997179,13.822981,0.0,4.753337999999999,8,0,480,0,0.286199,0.286199,0.0,1
udp,192.168.100.46,3456.0,192.168.100.5,80.0,9866,9598715,CON,1528081744.487911,644,61.74094,4.7305480000000015,0.897309,61.497128000000004,1.622284,4.99881,4933,4933,4688439,4910276,159.78053300000005,79.882164,79.882164,0
tcp,192.168.100.148,8515.0,192.168.100.5,80.0,1,154,REQ,1528096874.1400714,135780,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,1
arp,192.168.100.4,0,192.168.100.1,0,2,102,CON,1528082886.350631,262161,0.000244,0.000244,0.0,0.000244,0.000244,0.000244,1,1,42,60,4098.36084,0.0,0.0,0
udp,192.168.100.150,64551,192.168.100.7,80,6,360,INT,1528087325.18175,212072,27.795477,1.9985950000000001,2.0227049999999998,7.994378999999999,0.0,4.437537,6,0,360,0,0.179885,0.179885,0.0,1
tcp,192.168.100.147,37448.0,192.168.100.6,80.0,4,522,RST,1528082192.459748,88069,38.841316,0.014769,0.020886000000000002,0.044306,0.0,0.044306,3,1,462,60,0.077237,0.051491999999999996,0.0,1
tcp,192.168.100.148,8461.0,192.168.100.5,80.0,1,154,REQ,1528096874.140048,135754,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,1
udp,192.168.100.148,35430,8.8.8.8,53,2,172,CON,1526344337.0955286,2106,0.0072260000000000015,0.0072260000000000015,0.0,0.0072260000000000015,0.0072260000000000015,0.0072260000000000015,1,1,86,86,138.38914499999998,0.0,0.0,0
udp,192.168.100.148,39696,8.8.8.8,53,2,172,CON,1526879747.4516606,8190,0.007393999999999999,0.007393999999999999,0.0,0.007393999999999999,0.007393999999999999,0.007393999999999999,1,1,86,86,135.244797,0.0,0.0,0
udp,192.168.100.149,1566,192.168.100.7,80,7,420,INT,1528086840.060692,135561,35.909454,1.877546,2.300145,9.387731,0.0,4.778976999999999,7,0,420,0,0.16708699999999999,0.16708699999999999,0.0,1
tcp,192.168.100.149,54966.0,192.168.100.5,80.0,4,522,RST,1528081566.336148,91452,42.839797999999995,0.041754,0.05905,0.125263,0.0,0.125263,3,1,462,60,0.07002799999999999,0.046822,0.0,1
udp,192.168.100.149,41766,192.168.100.3,80,11,660,INT,1528099722.9343991,90037,16.315615,4.4507769999999995,0.024918,13.352331,4.428077,4.4854709999999995,11,0,660,0,0.6129100000000001,0.6129100000000001,0.0,1
udp,192.168.100.3,48526.0,199.7.91.13,53.0,2,483,CON,1528081403.393224,114275,0.05424,0.05424,0.0,0.05424,0.05424,0.05424,1,1,74,409,18.436579000000002,0.0,0.0,0
udp,192.168.100.148,37313,8.8.8.8,53,2,340,CON,1526981071.276539,33671,0.23635,0.23635,0.0,0.23635,0.23635,0.23635,1,1,81,259,4.231013,0.0,0.0,0
udp,192.168.100.3,8734,156.154.64.10,53,2,372,CON,1526354506.0078812,18093,0.008867,0.008867,0.0,0.008867,0.008867,0.008867,1,1,118,254,112.77771000000001,0.0,0.0,0
tcp,192.168.100.150,245.0,192.168.100.6,80.0,5,676,RST,1528097617.645593,219648,51.808914,0.009352,0.016197,0.037406,0.0,0.037406,4,1,616,60,0.07720700000000001,0.057905,0.0,1
arp,192.168.100.1,0,192.168.100.149,0,2,120,CON,1526951705.768034,3972,0.000127,0.000127,0.0,0.000127,0.000127,0.000127,1,1,60,60,7874.015137,0.0,0.0,0
udp,192.168.100.149,52013,8.8.8.8,53,2,172,CON,1526895836.8842509,24622,0.007554000000000002,0.007554000000000002,0.0,0.007554000000000002,0.007554000000000002,0.007554000000000002,1,1,86,86,132.380203,0.0,0.0,0
udp,192.168.100.149,58620,8.8.8.8,53,2,172,CON,1526963363.121651,37809,0.00765,0.00765,0.0,0.00765,0.00765,0.00765,1,1,86,86,130.718948,0.0,0.0,0
arp,192.168.100.1,0,192.168.100.4,0,2,102,CON,1529381023.490963,400,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,1,1,60,42,100000.0,0.0,0.0,0
tcp,192.168.100.150,52612.0,192.168.100.3,80.0,6,548,RST,1528081967.10947,256265,27.586423999999997,0.14474700000000001,0.021205,0.289495,0.123543,0.165952,4,2,428,120,0.181249,0.108749,0.036413,1
udp,192.168.100.147,42845,192.168.100.6,80,3,180,INT,1528086079.737121,123870,7.070424000000001,1.894104,1.894104,3.788208,0.0,3.788208,3,0,180,0,0.282868,0.282868,0.0,1
tcp,192.168.100.55,8080.0,192.168.100.3,80.0,9464,9222438,CON,1528082208.5138779,387,60.38555899999999,4.631387,1.2540639999999998,60.208034999999995,0.287211,4.9995449999999995,4732,4732,4759482,4462956,156.709656,78.34655,78.34655,0
udp,192.168.100.7,44727,192.168.159.152,53,2,176,INT,1526981331.7256222,38323,5.047841,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198105,0.198105,0.0,0
udp,192.168.100.7,58054,192.168.159.152,53,2,176,INT,1526963511.424408,55313,5.044905,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19822,0.19822,0.0,0
tcp,192.168.100.6,80.0,192.168.100.3,80.0,432,127872,CON,1528099802.0570214,747,18.19421,4.520834,0.784983,18.083336,3.161206,4.976454,432,0,127872,0,23.688854,23.688854,0.0,0
udp,192.168.100.150,8612,192.168.100.255,8612,2,120,INT,1526348526.302889,14263,0.010097,0.010097,0.0,0.010097,0.010097,0.010097,2,0,120,0,99.039322,99.039322,0.0,0
udp,192.168.100.148,47980,192.168.100.7,80,10,600,INT,1528101468.499299,251321,39.853786,1.259066,2.0111,8.813462,0.0,4.940504,10,0,600,0,0.225825,0.225825,0.0,1
udp,192.168.100.150,23682,192.168.100.5,80,7,420,INT,1528085636.880942,56279,20.273392,2.5269369999999998,1.45896,10.107749,0.0,3.381624,7,0,420,0,0.295954,0.295954,0.0,1
tcp,192.168.100.6,80.0,192.168.100.3,80.0,252,74592,CON,1528096347.015229,2965,35.875088,4.8933800000000005,0.06101,34.253662,4.810893,4.999581,252,0,74592,0,6.996499000000001,6.996499000000001,0.0,0
udp,192.168.100.7,52966,192.168.159.152,53,2,176,INT,1526962829.8797462,19675,5.048188,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19809100000000002,0.19809100000000002,0.0,0
udp,192.168.100.3,32473,128.63.2.53,53,2,1295,CON,1526881753.359267,282000,0.231402,0.231402,0.0,0.231402,0.231402,0.231402,1,1,82,1213,4.321484,0.0,0.0,0
udp,192.168.100.7,41867,192.168.159.152,53,2,176,INT,1526963092.346186,37167,5.0440629999999995,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19825299999999998,0.19825299999999998,0.0,0
tcp,192.168.100.150,32478.0,192.168.100.3,80.0,9,822,RST,1528081800.239169,42801,52.533234,0.144786,0.032757,0.434359,0.10371,0.183873,6,3,642,180,0.152285,0.095178,0.038071,1
udp,192.168.100.148,47828,8.8.8.8,53,2,227,CON,1526894523.331921,20456,0.007891,0.007891,0.0,0.007891,0.007891,0.007891,1,1,76,151,126.726646,0.0,0.0,0
arp,192.168.100.150,0,192.168.100.1,0,6,360,CON,1526948147.2779481,15,502.532104,9.7e-05,7.000000000000003e-06,0.000291,8.8e-05,0.000106,3,3,180,180,0.00995,0.00398,0.00398,0
udp,192.168.100.148,45764,192.168.100.3,80,24,1440,INT,1528086949.912883,95855,24.200605,3.8201650000000003,0.8429120000000001,19.100826,2.523154,4.604808,24,0,1440,0,0.9503889999999999,0.9503889999999999,0.0,1
udp,192.168.100.148,35053,192.168.100.6,80,9,540,INT,1528100693.5208714,225174,41.712146999999995,3.065896,1.588538,15.329479000000001,0.0,4.638775,9,0,540,0,0.19179100000000002,0.19179100000000002,0.0,1
udp,192.168.100.148,36377,192.168.100.5,80,12,720,INT,1528100186.176444,108994,36.323048,2.47513,1.896728,14.850779999999999,0.0,4.393174,12,0,720,0,0.302838,0.302838,0.0,1
tcp,192.168.100.147,14939.0,192.168.100.3,80.0,3,462,REQ,1528096377.1993961,113955,7.073432,1.813969,1.813969,3.627937,0.0,3.627937,3,0,462,0,0.282748,0.282748,0.0,1
udp,192.168.100.150,44426,192.168.100.5,80,7,420,INT,1528085761.602603,7641,20.746832,2.5852180000000002,1.492657,10.340871,0.0,3.471364,7,0,420,0,0.28920100000000004,0.28920100000000004,0.0,1
tcp,192.168.100.150,5600.0,192.168.100.6,80.0,6,736,RST,1528082858.615941,8185,58.96059399999999,0.020453,0.020558,0.081813,0.0,0.043838,4,2,616,120,0.084802,0.050914,0.016973,1
udp,192.168.100.150,53225,8.8.8.8,53,2,340,CON,1526895791.1754448,18272,0.145512,0.145512,0.0,0.145512,0.145512,0.145512,1,1,81,259,6.8722850000000015,0.0,0.0,0
tcp,192.168.100.3,58028,13.211.17.145,8883,3719,1261755,CON,1526879039.4682221,8,3532.9030759999996,3.500776,1.77765,2377.026611,0.0061270000000000005,4.999986,1860,1859,1139061,122694,1.052392,0.526196,0.525913,0
tcp,192.168.100.150,15782.0,192.168.100.6,80.0,4,616,REQ,1528097396.458971,6117,52.427528,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.057222,0.057222,0.0,1
udp,192.168.100.3,24861,193.108.91.240,53,2,422,CON,1529381210.538476,771,0.008112000000000001,0.008112000000000001,0.0,0.008112000000000001,0.008112000000000001,0.008112000000000001,1,1,106,316,123.27415500000001,0.0,0.0,0
tcp,192.168.100.149,36894.0,192.168.100.5,80.0,3,368,RST,1528096771.937554,184448,4.324497,4.324497,0.0,4.324497,4.324497,4.324497,2,1,308,60,0.46248100000000003,0.23124099999999997,0.0,1
tcp,192.168.100.3,41307,52.64.239.193,8883,46,15993,CON,1528101514.1222632,171620,42.39950200000001,4.705413,0.8211940000000001,42.348717,2.382729,4.999209,23,23,14475,1518,1.061333,0.549769,0.518874,0
tcp,192.168.100.147,19158.0,192.168.100.5,80.0,4,522,RST,1528096986.5825589,87117,8.366064,4.183032,0.212955,8.366064,3.970077,4.395987,3,1,462,60,0.358592,0.23906100000000002,0.0,1
udp,192.168.100.147,51469,192.168.100.3,80,12,720,INT,1528099436.247259,22448,14.500503,3.954186,0.019302,11.862558,3.927547,3.972663,12,0,720,0,0.758594,0.758594,0.0,1
udp,192.168.100.7,34727,192.168.159.152,53,2,176,INT,1526963183.278021,37525,5.048004,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198098,0.198098,0.0,0
tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,24,10592,CON,1528086631.712385,231813,29.623673999999998,2.432604,1.34798,14.595625,0.8470260000000001,3.778083,12,12,9800,792,0.776406,0.371325,0.371325,0
tcp,192.168.100.147,31851,192.168.100.7,80,5,770,REQ,1528098023.092186,119707,20.429621,0.7570899999999999,1.311318,3.0283599999999997,0.0,3.0283599999999997,5,0,770,0,0.195794,0.195794,0.0,1
udp,192.168.100.148,59285,192.168.100.3,80,10,600,INT,1528099938.663564,206301,23.251837,3.595848,1.046344,14.383389999999999,2.456241,4.703732,10,0,600,0,0.38706599999999997,0.38706599999999997,0.0,1
udp,192.168.100.149,7918,192.168.100.7,80,9,540,INT,1528086700.668195,184156,36.211494,1.716991,1.8465799999999999,10.301944,0.0,4.572939,9,0,540,0,0.22092399999999998,0.22092399999999998,0.0,1
udp,192.168.100.7,365,192.168.100.3,565,20710,1242600,INT,1526908678.29155,5,1726.12207,4.9201,0.161272,1697.434448,2.000624,4.9999980000000015,20710,0,1242600,0,11.997414,11.997414,0.0,0
udp,192.168.100.3,1467,205.251.198.103,53,2,279,CON,1529381213.9802198,803,0.23985399999999998,0.23985399999999998,0.0,0.23985399999999998,0.23985399999999998,0.23985399999999998,1,1,99,180,4.1692029999999995,0.0,0.0,0
